Model                                         | Scenario |        Extra |    N |   Accuracy
anthropic-claude-opus-4.6_think               |       15 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       15 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       15 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       15 |     ECT Load |    1 |       0.0%
anthropic-claude-opus-4.6_think               |       16 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       16 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       16 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       16 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       17 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       17 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       17 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       17 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       18 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       18 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       18 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       18 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       19 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       19 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       19 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       19 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       20 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       20 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       20 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       20 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       21 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       21 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       21 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       21 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       22 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       22 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       22 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       22 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       23 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       23 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       23 |      Min ECT |    1 |       0.0%
anthropic-claude-opus-4.6_think               |       23 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       24 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       24 |   Event Load |    1 |       0.0%
anthropic-claude-opus-4.6_think               |       24 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       24 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       27 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       27 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       27 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       27 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       28 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       28 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       28 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       28 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       29 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       29 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       29 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       29 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       30 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       30 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       30 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       30 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       31 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       31 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       31 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       31 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       32 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       32 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       32 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       32 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       37 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       37 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       37 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       37 |     ECT Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       39 |   Min Events |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       39 |   Event Load |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       39 |      Min ECT |    1 |     100.0%
anthropic-claude-opus-4.6_think               |       39 |     ECT Load |    1 |     100.0%

deepseek-chat-v3.1                            |        7 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |        7 |   Event Load |   10 |      90.0%
deepseek-chat-v3.1                            |        7 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |        7 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1                            |        8 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |        8 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1                            |        8 |      Min ECT |   10 |      30.0%
deepseek-chat-v3.1                            |        8 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1                            |        9 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1                            |        9 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |        9 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |        9 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       10 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1                            |       10 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1                            |       10 |      Min ECT |   10 |      70.0%
deepseek-chat-v3.1                            |       10 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       11 |   Min Events |   10 |      70.0%
deepseek-chat-v3.1                            |       11 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1                            |       11 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1                            |       11 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1                            |       12 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       12 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1                            |       12 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       12 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1                            |       13 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       13 |     ECT Load |   10 |      50.0%
deepseek-chat-v3.1                            |       14 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1                            |       14 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1                            |       14 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       14 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       15 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       15 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       15 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       15 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       16 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       16 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1                            |       16 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1                            |       16 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       17 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1                            |       17 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       17 |      Min ECT |   10 |      70.0%
deepseek-chat-v3.1                            |       17 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1                            |       18 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1                            |       18 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       18 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1                            |       18 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1                            |       19 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1                            |       19 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1                            |       19 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1                            |       19 |     ECT Load |   10 |      70.0%
deepseek-chat-v3.1                            |       20 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1                            |       20 |   Event Load |   10 |      60.0%
deepseek-chat-v3.1                            |       20 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1                            |       20 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       21 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1                            |       21 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1                            |       21 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1                            |       21 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       22 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1                            |       22 |   Event Load |   10 |      60.0%
deepseek-chat-v3.1                            |       22 |      Min ECT |   10 |      80.0%
deepseek-chat-v3.1                            |       22 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       23 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       23 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       23 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       23 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       24 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1                            |       24 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1                            |       24 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1                            |       24 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1                            |       27 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1                            |       27 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1                            |       27 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       27 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1                            |       28 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1                            |       28 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1                            |       28 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1                            |       28 |     ECT Load |   10 |      50.0%
deepseek-chat-v3.1                            |       29 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1                            |       29 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1                            |       29 |      Min ECT |   10 |      40.0%
deepseek-chat-v3.1                            |       29 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       30 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       30 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1                            |       30 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1                            |       30 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1                            |       31 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1                            |       31 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1                            |       31 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1                            |       31 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1                            |       32 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1                            |       32 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1                            |       32 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1                            |       32 |     ECT Load |   10 |      50.0%
deepseek-chat-v3.1                            |       37 |   Min Events |   10 |      70.0%
deepseek-chat-v3.1                            |       37 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1                            |       37 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1                            |       37 |     ECT Load |   10 |      70.0%
deepseek-chat-v3.1                            |       39 |   Min Events |   10 |      80.0%
deepseek-chat-v3.1                            |       39 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1                            |       39 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1                            |       39 |     ECT Load |   10 |      30.0%

deepseek-v3.2                                 |        7 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |        7 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |        7 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |        7 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |        8 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |        8 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |        8 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |        8 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |        9 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |        9 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |        9 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |        9 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       10 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       10 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       10 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       10 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       11 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       11 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       11 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       11 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       12 |   Min Events |   10 |      10.0%
deepseek-v3.2                                 |       12 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       12 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       12 |     ECT Load |   10 |      30.0%
deepseek-v3.2                                 |       13 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       13 |   Event Load |   10 |      10.0%
deepseek-v3.2                                 |       13 |      Min ECT |   10 |      10.0%
deepseek-v3.2                                 |       13 |     ECT Load |   10 |      10.0%
deepseek-v3.2                                 |       14 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       14 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       14 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       14 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       15 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       15 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       15 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       15 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       16 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       16 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       16 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       16 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       17 |   Min Events |   10 |      80.0%
deepseek-v3.2                                 |       17 |   Event Load |   10 |     100.0%
deepseek-v3.2                                 |       17 |      Min ECT |   10 |     100.0%
deepseek-v3.2                                 |       17 |     ECT Load |   10 |     100.0%
deepseek-v3.2                                 |       18 |   Min Events |   10 |     100.0%
deepseek-v3.2                                 |       18 |   Event Load |   10 |     100.0%
deepseek-v3.2                                 |       18 |      Min ECT |   10 |     100.0%
deepseek-v3.2                                 |       18 |     ECT Load |   10 |      70.0%
deepseek-v3.2                                 |       19 |   Min Events |   10 |      90.0%
deepseek-v3.2                                 |       19 |   Event Load |   10 |     100.0%
deepseek-v3.2                                 |       19 |      Min ECT |   10 |     100.0%
deepseek-v3.2                                 |       19 |     ECT Load |   10 |      60.0%
deepseek-v3.2                                 |       20 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       20 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       20 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       20 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       21 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       21 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       21 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       21 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       22 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       22 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       22 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       22 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       23 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       23 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       23 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       23 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       24 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       24 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       24 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       24 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       27 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       27 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       27 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       27 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       28 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       28 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       28 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       28 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       29 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       29 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       29 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       29 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       30 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       30 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       30 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       30 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       31 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       31 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       31 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       31 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       32 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       32 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       32 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       32 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       37 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       37 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       37 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       37 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       39 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       39 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       39 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       39 |     ECT Load |   10 |       0.0%
